policy_id,dataset,num_rules,ga_fitness,ga_coverage,ga_diversity,ga_suite_size,ga_time_s,jcsce_fitness,jcsce_coverage,jcsce_diversity,jcsce_suite_size,jcsce_time_s,rand_fitness,rand_coverage,rand_diversity,rand_suite_size,rand_time_s,improvement_rand,improvement_jcsce
authzforce_0493.xml,authzforce,4,0.9607,1.0,0.9729,9,0.975,0.9559,1.0,0.9995,11,0.053,0.94,1.0,1.0,15,0.077,2.2,0.5
authzforce_0494.xml,authzforce,4,0.9607,1.0,0.9729,9,1.067,0.9559,1.0,0.9995,11,0.053,0.94,1.0,1.0,15,0.081,2.2,0.5
authzforce_0495.xml,authzforce,2,0.9406,1.0,0.9436,9,0.437,0.9394,1.0,0.9445,11,0.029,0.9236,1.0,0.9454,15,0.051,1.84,0.13
authzforce_0496.xml,authzforce,1,0.9582,1.0,0.556,10,0.584,0.8493,1.0,0.6309,10,0.027,0.8287,1.0,0.6289,15,0.045,15.63,12.82
authzforce_0497.xml,authzforce,1,0.8154,1.0,0.0,9,0.189,0.672,1.0,0.0,7,0.006,0.64,1.0,0.0,15,0.021,27.41,21.34
authzforce_0498.xml,authzforce,1,0.9582,1.0,0.556,10,0.583,0.8493,1.0,0.6309,10,0.027,0.8287,1.0,0.6289,15,0.044,15.63,12.82
authzforce_0499.xml,authzforce,1,0.9582,1.0,0.556,10,0.588,0.8493,1.0,0.6309,10,0.027,0.8287,1.0,0.6289,15,0.048,15.63,12.82
authzforce_0500.xml,authzforce,1,0.9582,1.0,0.556,10,0.587,0.8493,1.0,0.6309,10,0.028,0.8287,1.0,0.6289,15,0.045,15.63,12.82
authzforce_0501.xml,authzforce,2,0.9406,1.0,0.9436,9,0.437,0.9394,1.0,0.9445,11,0.031,0.9236,1.0,0.9454,15,0.05,1.84,0.13
authzforce_0502.xml,authzforce,2,0.9406,1.0,0.9436,9,0.44,0.9394,1.0,0.9445,11,0.029,0.9236,1.0,0.9454,15,0.049,1.84,0.13
authzforce_0503.xml,authzforce,1,0.8154,1.0,0.0,9,0.217,0.672,1.0,0.0,7,0.006,0.64,1.0,0.0,15,0.021,27.41,21.34
authzforce_0504.xml,authzforce,1,0.7965,1.0,0.0,9,0.399,0.672,1.0,0.0,7,0.006,0.64,1.0,0.0,15,0.02,24.45,18.53
authzforce_0505.xml,authzforce,1,0.9223,1.0,0.6126,10,0.597,0.8493,1.0,0.6309,10,0.028,0.8287,1.0,0.6289,15,0.048,11.29,8.6
authzforce_0506.xml,authzforce,1,0.9223,1.0,0.6126,10,0.586,0.8493,1.0,0.6309,10,0.028,0.8287,1.0,0.6289,15,0.047,11.29,8.6
authzforce_0507.xml,authzforce,1,0.7965,1.0,0.0,9,0.202,0.672,1.0,0.0,7,0.006,0.64,1.0,0.0,15,0.021,24.45,18.53
authzforce_0508.xml,authzforce,1,0.8154,1.0,0.0,9,0.225,0.672,1.0,0.0,7,0.007,0.64,1.0,0.0,15,0.02,27.41,21.34
authzforce_0509.xml,authzforce,1,0.9223,1.0,0.6126,10,0.611,0.8493,1.0,0.6309,10,0.029,0.8287,1.0,0.6289,15,0.047,11.29,8.6
authzforce_0510.xml,authzforce,1,0.9582,1.0,0.556,10,0.592,0.8493,1.0,0.6309,10,0.028,0.8287,1.0,0.6289,15,0.045,15.63,12.82
authzforce_0511.xml,authzforce,1,0.8154,1.0,0.0,9,0.186,0.672,1.0,0.0,7,0.007,0.64,1.0,0.0,15,0.02,27.41,21.34
authzforce_0512.xml,authzforce,1,0.8154,1.0,0.0,9,0.202,0.672,1.0,0.0,7,0.006,0.64,1.0,0.0,15,0.02,27.41,21.34
authzforce_0513.xml,authzforce,5,0.9504,1.0,0.9829,9,1.009,0.9582,1.0,0.994,10,0.074,0.9382,1.0,0.994,15,0.106,1.3,-0.81
authzforce_0514.xml,authzforce,7,0.9649,1.0,0.9979,8,1.081,0.9598,1.0,0.9992,10,0.093,0.9398,1.0,0.9992,15,0.134,2.67,0.53
authzforce_0515.xml,authzforce,1,0.9582,1.0,0.556,10,0.611,0.8493,1.0,0.6309,10,0.027,0.8287,1.0,0.6289,15,0.045,15.63,12.82
authzforce_0516.xml,authzforce,1,0.9582,1.0,0.556,10,0.587,0.8493,1.0,0.6309,10,0.028,0.8287,1.0,0.6289,15,0.044,15.63,12.82
authzforce_0517.xml,authzforce,1,0.8154,1.0,0.0,9,0.177,0.672,1.0,0.0,7,0.007,0.64,1.0,0.0,15,0.02,27.41,21.34
authzforce_0518.xml,authzforce,1,0.8154,1.0,0.0,9,0.159,0.672,1.0,0.0,7,0.006,0.64,1.0,0.0,15,0.02,27.41,21.34
authzforce_0519.xml,authzforce,1,0.9582,1.0,0.556,10,0.578,0.8493,1.0,0.6309,10,0.028,0.8287,1.0,0.6289,15,0.043,15.63,12.82
authzforce_0520.xml,authzforce,1,0.8154,1.0,0.0,9,0.161,0.672,1.0,0.0,7,0.007,0.64,1.0,0.0,15,0.021,27.41,21.34
authzforce_0521.xml,authzforce,1,0.9582,1.0,0.556,10,0.584,0.8493,1.0,0.6309,10,0.031,0.8287,1.0,0.6289,15,0.045,15.63,12.82
authzforce_0522.xml,authzforce,1,0.7965,1.0,0.0,9,0.205,0.672,1.0,0.0,7,0.007,0.64,1.0,0.0,15,0.02,24.45,18.53
authzforce_0523.xml,authzforce,2,0.8313,1.0,0.6309,9,0.21,0.8453,1.0,0.6309,11,0.009,0.8293,1.0,0.6309,15,0.024,0.24,-1.66
authzforce_0524.xml,authzforce,1,0.8154,1.0,0.0,9,0.201,0.672,1.0,0.0,7,0.007,0.64,1.0,0.0,15,0.02,27.41,21.34
authzforce_0525.xml,authzforce,1,0.8154,1.0,0.0,9,0.179,0.672,1.0,0.0,7,0.006,0.64,1.0,0.0,15,0.023,27.41,21.34
authzforce_0526.xml,authzforce,1,0.9582,1.0,0.556,10,0.589,0.8493,1.0,0.6309,10,0.028,0.8287,1.0,0.6289,15,0.047,15.63,12.82
authzforce_0527.xml,authzforce,1,0.9582,1.0,0.556,10,0.58,0.8493,1.0,0.6309,10,0.027,0.8287,1.0,0.6289,15,0.043,15.63,12.82
authzforce_0528.xml,authzforce,1,0.9582,1.0,0.556,10,0.587,0.8493,1.0,0.6309,10,0.027,0.8287,1.0,0.6289,15,0.044,15.63,12.82
authzforce_0529.xml,authzforce,1,0.9582,1.0,0.556,10,0.591,0.8493,1.0,0.6309,10,0.027,0.8287,1.0,0.6289,15,0.044,15.63,12.82
authzforce_0530.xml,authzforce,1,0.9582,1.0,0.556,10,0.601,0.8493,1.0,0.6309,10,0.028,0.8287,1.0,0.6289,15,0.046,15.63,12.82
authzforce_0531.xml,authzforce,3,0.9605,1.0,0.343,8,1.032,0.8268,1.0,0.556,10,0.03,0.7846,1.0,0.4822,15,0.054,22.42,16.17
authzforce_0533.xml,authzforce,1,0.8154,1.0,0.0,9,0.149,0.672,1.0,0.0,7,0.006,0.64,1.0,0.0,15,0.02,27.41,21.34
authzforce_0534.xml,authzforce,1,0.8154,1.0,0.0,9,0.188,0.672,1.0,0.0,7,0.006,0.64,1.0,0.0,15,0.02,27.41,21.34
authzforce_0535.xml,authzforce,1,0.7965,1.0,0.0,9,0.172,0.672,1.0,0.0,7,0.006,0.64,1.0,0.0,15,0.021,24.45,18.53
authzforce_0536.xml,authzforce,1,0.8154,1.0,0.0,9,0.175,0.672,1.0,0.0,7,0.007,0.64,1.0,0.0,15,0.022,27.41,21.34
authzforce_0537.xml,authzforce,1,0.8154,1.0,0.0,9,0.17,0.672,1.0,0.0,7,0.007,0.64,1.0,0.0,15,0.02,27.41,21.34
authzforce_0538.xml,authzforce,1,0.8154,1.0,0.0,9,0.169,0.672,1.0,0.0,7,0.007,0.64,1.0,0.0,15,0.02,27.41,21.34
authzforce_0540.xml,authzforce,2,0.9406,1.0,0.9436,9,0.432,0.9394,1.0,0.9445,11,0.028,0.9236,1.0,0.9454,15,0.048,1.84,0.13
authzforce_0541.xml,authzforce,6,0.8638,1.0,0.0,6,0.351,0.656,1.0,0.0,11,0.018,0.64,1.0,0.0,15,0.031,34.97,31.68
authzforce_0542.xml,authzforce,6,0.8638,1.0,0.0,6,0.372,0.656,1.0,0.0,11,0.017,0.64,1.0,0.0,15,0.037,34.97,31.68
authzforce_0543.xml,authzforce,6,0.8638,1.0,0.0,6,0.36,0.656,1.0,0.0,11,0.016,0.64,1.0,0.0,15,0.033,34.97,31.68
authzforce_0544.xml,authzforce,1,0.8154,1.0,0.0,9,0.124,0.672,1.0,0.0,7,0.009,0.64,1.0,0.0,15,0.02,27.41,21.34
authzforce_0545.xml,authzforce,3,0.9278,1.0,0.556,10,1.025,0.8441,1.0,0.6272,11,0.067,0.8287,1.0,0.6289,15,0.101,11.96,9.92
authzforce_0546.xml,authzforce,3,0.9278,1.0,0.556,10,1.027,0.8441,1.0,0.6272,11,0.067,0.8287,1.0,0.6289,15,0.099,11.96,9.92
authzforce_0547.xml,authzforce,2,0.8303,1.0,0.6309,9,0.15,0.8453,1.0,0.6309,11,0.009,0.8293,1.0,0.6309,15,0.022,0.12,-1.77
authzforce_0550.xml,authzforce,1,0.8154,1.0,0.0,9,0.371,0.672,1.0,0.0,7,0.008,0.64,1.0,0.0,15,0.022,27.41,21.34
authzforce_0551.xml,authzforce,1,0.9582,1.0,0.556,10,0.606,0.8493,1.0,0.6309,10,0.028,0.8287,1.0,0.6289,15,0.047,15.63,12.82
authzforce_0552.xml,authzforce,1,0.9582,1.0,0.556,10,0.642,0.8493,1.0,0.6309,10,0.027,0.8287,1.0,0.6289,15,0.045,15.63,12.82
authzforce_0553.xml,authzforce,1,0.8154,1.0,0.0,9,0.19,0.672,1.0,0.0,7,0.006,0.64,1.0,0.0,15,0.022,27.41,21.34
authzforce_0555.xml,authzforce,1,0.8469,1.0,0.0,9,0.133,0.672,1.0,0.0,7,0.007,0.64,1.0,0.0,15,0.019,32.33,26.03
authzforce_0556.xml,authzforce,1,0.8469,1.0,0.0,9,0.127,0.672,1.0,0.0,7,0.007,0.64,1.0,0.0,15,0.019,32.33,26.03
authzforce_0557.xml,authzforce,1,0.8469,1.0,0.0,9,0.136,0.672,1.0,0.0,7,0.006,0.64,1.0,0.0,15,0.022,32.33,26.03
authzforce_0558.xml,authzforce,1,0.8154,1.0,0.0,9,0.189,0.672,1.0,0.0,7,0.008,0.64,1.0,0.0,15,0.022,27.41,21.34
authzforce_0559.xml,authzforce,1,0.8154,1.0,0.0,9,0.2,0.672,1.0,0.0,7,0.006,0.64,1.0,0.0,15,0.025,27.41,21.34
authzforce_0560.xml,authzforce,1,0.8154,1.0,0.0,9,0.2,0.672,1.0,0.0,7,0.006,0.64,1.0,0.0,15,0.021,27.41,21.34
authzforce_0561.xml,authzforce,2,0.8303,1.0,0.6309,9,0.159,0.8453,1.0,0.6309,11,0.009,0.8293,1.0,0.6309,15,0.022,0.12,-1.77
dypol_0000.xml,dypol,4,0.8486,1.0,0.5119,9,0.337,0.8176,1.0,0.5119,9,0.012,0.7936,1.0,0.5119,15,0.027,6.93,3.79
dypol_0001.xml,dypol,298,0.8148,1.0,0.4572,7,14.647,0.8012,1.0,0.4572,9,0.545,0.7772,1.0,0.4572,15,0.834,4.84,1.7
dypol_0002.xml,dypol,15,0.8346,1.0,0.0,10,0.826,0.664,1.0,0.0,9,0.039,0.64,1.0,0.0,15,0.056,30.41,25.69
dypol_0003.xml,dypol,2,0.9615,1.0,0.932,8,0.702,0.9394,1.0,0.9445,11,0.029,0.9236,1.0,0.9454,15,0.048,4.1,2.35
dypol_0004.xml,dypol,10,0.9532,1.0,0.9912,10,1.931,0.9603,1.0,0.9878,9,0.133,0.937,1.0,0.9899,15,0.209,1.73,-0.74
dypol_0005.xml,dypol,5,0.9695,1.0,0.9528,7,1.002,0.9432,1.0,0.9572,11,0.074,0.9281,1.0,0.9602,15,0.106,4.46,2.79
dypol_0006.xml,dypol,12,0.9623,1.0,0.9787,9,1.938,0.9515,1.0,0.985,11,0.155,0.9354,1.0,0.9846,15,0.221,2.88,1.14
dypol_0007.xml,dypol,360,0.8613,1.0,0.6309,7,44.77,0.8453,1.0,0.6309,11,0.703,0.8293,1.0,0.6309,15,0.967,3.86,1.89
dypol_0008.xml,dypol,12,0.9625,1.0,0.983,9,2.011,0.9479,1.0,0.9863,12,0.171,0.9355,1.0,0.9851,15,0.218,2.89,1.54
dypol_0009.xml,dypol,11,0.9625,1.0,0.9682,9,1.963,0.9468,1.0,0.9693,11,0.14,0.9311,1.0,0.9702,15,0.199,3.37,1.66
dypol_0010.xml,dypol,2,0.9518,1.0,0.9436,9,0.634,0.9394,1.0,0.9445,11,0.033,0.9236,1.0,0.9454,15,0.049,3.05,1.32
dypol_0011.xml,dypol,2,0.9615,1.0,0.932,8,0.717,0.9394,1.0,0.9445,11,0.028,0.9236,1.0,0.9454,15,0.049,4.1,2.35
dypol_0012.xml,dypol,9,0.9494,1.0,0.9656,10,1.912,0.9527,1.0,0.9758,10,0.114,0.9324,1.0,0.9747,15,0.163,1.82,-0.35
dypol_0013.xml,dypol,3,0.963,1.0,0.9962,9,0.96,0.9552,1.0,0.9975,11,0.05,0.9396,1.0,0.9987,15,0.077,2.49,0.82
dypol_0014.xml,dypol,12,0.9625,1.0,0.983,9,2.027,0.9479,1.0,0.9863,12,0.163,0.9355,1.0,0.9851,15,0.217,2.89,1.54
dypol_0015.xml,dypol,3,0.963,1.0,0.9962,9,1.153,0.9552,1.0,0.9975,11,0.048,0.9396,1.0,0.9987,15,0.075,2.49,0.82
dypol_0016.xml,dypol,12,0.9625,1.0,0.983,9,2.019,0.9479,1.0,0.9863,12,0.166,0.9355,1.0,0.9851,15,0.221,2.89,1.54
dypol_0017.xml,dypol,14,0.9597,1.0,0.9821,10,2.652,0.9577,1.0,0.9789,9,0.172,0.9343,1.0,0.981,15,0.254,2.72,0.21
dypol_0018.xml,dypol,6,0.8522,1.0,0.4101,9,0.429,0.779,1.0,0.4101,11,0.016,0.763,1.0,0.4101,15,0.032,11.69,9.4
dypol_0019.xml,dypol,304,0.8139,1.0,0.4563,7,15.33,0.8089,1.0,0.4563,7,0.555,0.7769,1.0,0.4563,15,0.848,4.76,0.62
dypol_0020.xml,dypol,298,0.8148,1.0,0.4572,7,20.359,0.8012,1.0,0.4572,9,0.533,0.7772,1.0,0.4572,15,0.872,4.84,1.7
dypol_0021.xml,dypol,15,0.8346,1.0,0.0,10,0.855,0.664,1.0,0.0,9,0.032,0.64,1.0,0.0,15,0.076,30.41,25.69
dypol_0022.xml,dypol,2,0.8373,1.0,0.0,9,0.197,0.656,1.0,0.0,11,0.009,0.64,1.0,0.0,15,0.024,30.83,27.64
dypol_0023.xml,dypol,14,0.8336,1.0,0.0,10,0.833,0.676,1.0,0.0,6,0.028,0.64,1.0,0.0,15,0.052,30.25,23.31
dypol_0024.xml,dypol,13,0.8018,1.0,0.0,9,0.72,0.664,1.0,0.0,9,0.029,0.64,1.0,0.0,15,0.05,25.28,20.75
dypol_0025.xml,dypol,6,0.843,1.0,0.0,9,0.358,0.656,1.0,0.0,11,0.018,0.64,1.0,0.0,15,0.036,31.72,28.51
dypol_0026.xml,dypol,15,0.8346,1.0,0.0,10,0.829,0.664,1.0,0.0,9,0.033,0.64,1.0,0.0,15,0.055,30.41,25.69
dypol_0027.xml,dypol,15,0.8563,1.0,0.0,8,0.829,0.664,1.0,0.0,9,0.035,0.64,1.0,0.0,15,0.055,33.8,28.96
dypol_0028.xml,dypol,1,0.7965,1.0,0.0,9,0.202,0.672,1.0,0.0,7,0.006,0.64,1.0,0.0,15,0.022,24.45,18.53
dypol_0029.xml,dypol,18,0.8081,1.0,0.0,9,0.901,0.664,1.0,0.0,9,0.044,0.64,1.0,0.0,15,0.064,26.27,21.7
dypol_0030.xml,dypol,15,0.8346,1.0,0.0,10,0.826,0.664,1.0,0.0,9,0.031,0.64,1.0,0.0,15,0.057,30.41,25.69
dypol_0031.xml,dypol,12,0.9623,1.0,0.9787,9,1.937,0.9515,1.0,0.985,11,0.16,0.9354,1.0,0.9846,15,0.224,2.88,1.14
dypol_0032.xml,dypol,4,0.9664,1.0,0.9464,8,0.757,0.9514,1.0,0.9847,11,0.053,0.9355,1.0,0.9849,15,0.079,3.3,1.58
dypol_0033.xml,dypol,11,0.9661,1.0,0.9713,8,2.005,0.9535,1.0,0.9915,11,0.186,0.9367,1.0,0.9889,15,0.245,3.14,1.32
dypol_0034.xml,dypol,7,0.9623,1.0,0.9912,9,1.797,0.9621,1.0,0.9938,9,0.138,0.9384,1.0,0.9947,15,0.198,2.55,0.02
dypol_0035.xml,dypol,5,0.9695,1.0,0.9528,7,1.254,0.9432,1.0,0.9572,11,0.076,0.9281,1.0,0.9602,15,0.108,4.46,2.79
dypol_0036.xml,dypol,12,0.9623,1.0,0.9787,9,2.066,0.9515,1.0,0.985,11,0.158,0.9354,1.0,0.9846,15,0.237,2.88,1.14
dypol_0037.xml,dypol,4,0.9657,1.0,0.9635,8,1.002,0.9583,1.0,0.9808,9,0.066,0.9351,1.0,0.9835,15,0.101,3.27,0.77
dypol_0038.xml,dypol,13,0.9584,1.0,0.9306,10,4.098,0.9529,1.0,0.9765,10,0.42,0.9329,1.0,0.9765,15,0.477,2.73,0.58
dypol_0039.xml,dypol,17,0.9614,1.0,0.9789,9,3.876,0.9531,1.0,0.977,10,0.274,0.9331,1.0,0.977,15,0.312,3.03,0.87
dypol_0040.xml,dypol,12,0.9623,1.0,0.9787,9,2.478,0.9515,1.0,0.985,11,0.258,0.9354,1.0,0.9846,15,0.303,2.88,1.14
onap_0000.xml,onap,1,0.8154,1.0,0.0,9,0.175,0.672,1.0,0.0,7,0.007,0.64,1.0,0.0,15,0.028,27.41,21.34
onap_0001.xml,onap,1,0.9582,1.0,0.556,10,0.99,0.8493,1.0,0.6309,10,0.082,0.8287,1.0,0.6289,15,0.151,15.63,12.82
onap_0003.xml,onap,1,0.8469,1.0,0.0,9,0.202,0.672,1.0,0.0,7,0.012,0.64,1.0,0.0,15,0.034,32.33,26.03
onap_0004.xml,onap,1,0.8469,1.0,0.0,9,0.144,0.672,1.0,0.0,7,0.006,0.64,1.0,0.0,15,0.018,32.33,26.03
onap_0005.xml,onap,1,0.8154,1.0,0.0,9,0.393,0.672,1.0,0.0,7,0.01,0.64,1.0,0.0,15,0.042,27.41,21.34
